SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0317,warwick road,51.490726470947266,-0.19646699726581573,,Roadside,3.0,1.2999999523162842,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/98f470f311543fe5e41cde135c860d268ea868ed3006a819289f7b341e6e80a2,"The Node is located on the corner of Trebvoir Road and Warwick Road. This location was chosen by Earl's Court Society, part of the Breathe London Community Programme. Warwick Road is a TfL red route and one-way system carrying three lanes of traffic north towards Kensington High Street. Warwick Road is a residential road with housing blocks on both sides of the road. This Node is the first air quality monitor dedicated to monitoring Warwick Road. Earl's Court Society is a large volunteer-led group who's aims are to protect, preserve and improve the Earl's Court area.",300.0,charging,78.0,4-excellent,OK,healthy,ASN66MZC,2022-04-28T10:48:14.263Z,,2023-11-15T09:25:07.800Z,0,5,22.118629455566406,0,3.6874003410339355,2,31,1,0,0,0,,,,,,,,,,,,,,1,Community Programme Y1,Solar,Y,"Community Programme, Deployed, Earls Court Society, Kensington and Chelsea, Solar300, V2",Earl's Court Society,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0318,lodge avenue flyover,51.53879928588867,0.1127469539642334,,Roadside,2.700000047683716,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/35958775604f8ee56909574353dae51068213e1549a9864ec6f0114fa9d13a33,"This node, located on Wood Lane (RM8 3NT) has been integrated into a digital advertising display in the London Borough of Barking and Dagenham. These heavy footfall locations were specifically chosen to help provide useful data to Barking and Dagenham council.
 
The displays are operated by Out of Home media and infrasucture organisation Clear Channel UK, who are conducting the pilot to demonstrate how Local Authorities can integrate sensors into existing street furniture.",300.0,fully charged,99.0,4-excellent,OK,healthy,ABMKW4RK,2022-04-30T04:15:27.080Z,,2023-11-15T10:54:58.710Z,0,8,15.096476554870605,0,4.117805480957031,4,31,1,0,0,0,10.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Clearchannel,Mains,Y,"Barking and Dagenham, Clearchannel, Deployed, Mains1, V2",Clear Channel,Clear Channel,Nov 15 2023 11:00AM
CLDP0319,putney high school junction on carlton road,51.457767486572266,-0.21825537085533142,,Roadside,2.5,3.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/6d60af3d14e1cc796bb51ba0e8cf4a4ae257c592693b567d5adc9575d432cf84,The location was chosen as it is close to a school (Putney High) and close to a busy road (Putney Hill).,300.0,charging,60.0,4-excellent,OK,healthy,ANK0QV3Z,2022-04-13T14:00:03.830Z,,2023-11-15T11:56:23.067Z,0,6,16.824804306030273,0,3.597548246383667,2,31,1,0,0,0,,,,,,,,,,,,,,1,Wandsworth,Solar,Y,"Deployed, Solar300, V2, Wandsworth",Wandsworth,Wandsworth,Nov 15 2023 11:00AM
CLDP0320,harris academy south norwood,51.4011116027832,-0.07454309612512589,,Urban Background,2.5,109.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/ea84398b09452b520addb1d02f7f34539f8ce5560c731c7006f3fccbf39fd43c,,300.0,charging,98.0,4-excellent,OK,healthy,A5L38R9F,2022-05-19T19:07:34.593Z,,2023-11-15T10:27:39.630Z,0,5,22.494640350341797,0,4.105299472808838,2,31,1,0,0,0,7.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Community Programme Y1,Mains,Y,"Community Programme, Croydon, Croydon Climate Action, Deployed, Mains1, V2",Croydon Climate Action,Bloomberg Philanthropies,Nov 15 2023 11:00AM
CLDP0321,queen mary's hospital sidcup,51.41947937011719,0.10308799892663956,,Roadside,3.0,0.5,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/1e14a7f267790c1af2ae1940d5b417045ba3b688374d2cbc062d59ce8b190b92,"Main carpark , mounted on a street lamp post 3m above kerb stone, location of node will capture incoming traffic to site as well as TFL bus access route.",300.0,charging,98.0,3-good,OK,healthy,AN58KQ8Q,2022-05-23T14:18:27.123Z,,2023-11-15T11:53:39.567Z,0,6,22.51443099975586,0,4.141855716705322,2,17,1,0,0,0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Bexley, Deployed, OXLEAS NHS Foundation Trust, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0322,green leaf primary school,51.589942932128906,-0.025230834260582924,,Roadside,2.200000047683716,4.5,School,0,,"This node is located on the  boundary fence between Forest Road (E17) and Green Leaf Primary School, Walthamstow. Forest Road is a busy road that runs across the whole of the borough. We will be installing a green screen along the school boundary to help shield the playground from roadside pollution",300.0,charging,98.0,4-excellent,OK,healthy,A4CQ64RP,2022-05-13T12:02:02.000Z,,2023-11-15T10:17:47.607Z,0,5,22.070804595947266,0,4.107415676116943,2,28,1,0,0,0,,,,,,,,,,,,,,1,Waltham Forest,Solar,Y,"Deployed, Shop Purchase, Solar300, V2, Waltham Forest",Waltham Forest,Waltham Forest,Nov 15 2023 11:00AM
CLDP0323,elm lodge surgery,51.45212173461914,-0.09616536647081375,,Roadside,4.199999809265137,5.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/1b106bd1380c2b2688f74174f3bc0832c27b4fdf4c3a237391587ee7713996fa,The node is near the entrance of the surgery to assess the exposure of patients and staff visiting the surgery,300.0,charging,96.0,4-excellent,OK,healthy,A38Q1N13,2022-06-06T08:32:54.690Z,,2023-11-15T10:06:30.880Z,0,5,22.39569091796875,0,4.007366180419922,2,24,1,0,0,0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Primary Care, Solar300, Southwark, V2",NHS SE London CCG,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0324,orpington hospital,51.36250305175781,0.09514875710010529,,Roadside,2.5,1.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/4ad9253c8547e90efa13e6d0559ff83edd4f63479513ce6d8a5e9e47a57a8ee5,The location that has been chosen for the air quality monitor at Orpington Hospital is on the front facing wall of the building.  This is an area thought to be representative of the hospital site. It  is an area that would reflect the air quality generally as staff and patients enter and leave the hospital.   In front of this area are the disable car parking bays and nearby is the bus stop for the hospital.,300.0,fully charged,99.0,4-excellent,OK,healthy,A8K1L5DF,2022-05-30T09:01:27.050Z,,2023-11-15T10:33:39.917Z,0,3,15.202022552490234,0,4.127425670623779,4,23,1,0,0,0,13.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Bromley, Deployed, King's NHS Trust, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0325,uhl ed entrance,51.453224182128906,-0.016984442248940468,,Urban Background,2.5,30.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/0b2f54f90312bc34a1b5d0968ac14af96dfeb97e5607d90c576af7c9ee222b5d,"Lewisham current hospital was originally a workhouse dated around 1836. From a report in The Lancet in 1865 showed that the workhouse was essentially functioning as a hospital at that time and by 1894 part of the current site was opened which is still in use today. Today the hospital provides a full range of hospital and community services for people in Lewisham and Greenwich. 
The Breathe London Node is located on side of the building near the ambiance drop off  entrance, just off Lewisham High Street.
",300.0,charging,98.0,4-excellent,OK,healthy,A5FH8VYK,2022-06-07T08:19:18.070Z,,2023-11-15T10:28:23.673Z,0,6,22.347864151000977,0,4.12434720993042,2,26,1,0,0,0,9.0,1.0,Measurement,,,,,0.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Deployed, Lewisham, Lewisham and Greenwich NHS Trust, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0326,queen elizabeth hospital,51.47852325439453,0.0518839992582798,,Roadside,2.5,1.7000000476837158,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/e6ea33cb1a93b3a87941e2823896062e3c6dc45df557e3c03021a36d8a9ebb93,"The hospital's name originates from the Queen Elizabeth Military Hospital, which occupied the site from 1977 until its closure in 1995, The military hospital had been built on the site of the former Shrapnel Barracks.
A new hospital was procured under a Private Finance Initiative (PFI) contract to replace the military hospital and to accommodate services previously provided at Greenwich District Hospital and Brook General Hospital in 1998 for South London Healthcare NHS Trust. South Thames was transferred to Lewisham Greenwich NHS Trust in 2013. 
The Breath London node is located on a post near the entrance road by Stadium road. 
",300.0,charging,98.0,4-excellent,OK,healthy,ABF970MZ,2022-05-27T13:20:09.173Z,,2023-11-15T11:00:06.130Z,0,6,21.803638458251953,0,4.0677809715271,2,31,1,0,0,0,19.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Deployed, Greenwich, Lewisham and Greenwich NHS Trust, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0327,sloane square,51.492515563964844,-0.15712253749370575,,Roadside,3.5,2.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/750ff2b4f5243e5eb50f624007f068abf5a9b94f77e6b61ad91cea9ef1a6d287.jpg,"Better understanding and improving air quality in Chelsea is key to Cadogan’s vision for a more sustainable future. With specific targets set out to reduce vehicle traffic and support transition to zero-emission transport, this node will measure the impact of initiatives, and support collaborative work across the Royal Borough of Kensington and Chelsea and beyond.",300.0,fully charged,99.0,4-excellent,OK,healthy,AYR5C2BH,2022-06-28T08:57:49.123Z,,2023-11-15T09:52:51.827Z,0,3,15.060194969177246,0,4.156093597412109,4,30,1,0,0,0,,,,,,,,,,,,,,1,Cadogan Estate,Mains,Y,"Cadogan, Deployed, Kensington and Chelsea, Mains1, V2",Cadogan,Cadogan,Nov 15 2023 11:00AM
CLDP0328,beckenham beacon hospital,51.4044303894043,-0.03216913715004921,,Roadside,2.200000047683716,0.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a764d4d83856c80faed70272644532bd3bf08056db9e48ad80f8e7c8fd7b43cb.jpg,This location has been chosen as an easily accessible location and near to the entrance but also is representative of where most people are going to be walking.,300.0,charging,98.0,4-excellent,OK,healthy,A520Y11R,2022-08-23T15:17:31.357Z,,2023-11-15T10:24:07.070Z,0,6,19.14518165588379,0,4.057583332061768,2,27,1,0,0,0,17.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Bromley, Deployed, Primary Care, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0329,st thomas’ hospital a&e entrance,51.4989128112793,-0.11757340282201767,,Urban Background,2.5,20.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2aed8612e6d6e494caec1ca6546fabb4d78e806332c8320796e9ce09d41841c4.jpg,"As an NHS Trust, we would like to understand what levels of air pollution patients and staff entering the A&E entrance are exposed to and how this compares to other Guy’s and St Thomas’ NHS Foundation Trust sites. The proximity of busy Lambeth Palace Road but also queuing ambulances might mean this particular location is more heavily polluted than others on our sites.",300.0,charging,98.0,4-excellent,OK,healthy,AMLKW32G,2022-06-21T14:05:07.230Z,,2023-11-15T11:48:41.173Z,0,7,21.650266647338867,0,4.106838703155518,2,31,1,0,0,0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Guy's and St Thomas' NHS Foundation Trust, Lambeth, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0330,woolstone medical centre,51.43880081176758,-0.03466799855232239,,Roadside,0.0,0.0,,0,,,1200.0,charging,26.0,4-excellent,OK,healthy,AJGMPCPJ,2023-10-12T13:00:00.000Z,,2023-11-15T11:06:54.207Z,0,9,18.70650291442871,0,3.4205377101898193,2,25,4,0,0,0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Lewisham, Primary Care, Replacement, Solar300, V2",NHS SE London CCG,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0331,bethlam royal hospital,51.380821228027344,-0.028156999498605728,,Roadside,0.0,0.0,Hospital,0,,This site is near the main road,300.0,charging,98.0,4-excellent,OK,healthy,A9WDNLFN,2022-07-15T12:03:05.550Z,,2023-11-15T10:52:41.863Z,0,4,22.51607894897461,0,4.12511682510376,2,31,1,0,0,0,17.0,1.0,Measurement,,,,,4.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Bromley, Deployed, Solar300, South London and Maudsley NHS Foundation Trust, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0332,"royal brompton hospital, fulham wing",51.49052810668945,-0.17363899946212769,,Roadside,2.5,2.0,Hospital,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/363c9f59f752573e5eb2583337a5340ca7c3e6fea38b7025b8978b2ded7640e8.jpg,"As a hospital specialised in heart and lung care, we would like to understand what levels of air pollution patients and staff are exposed to when entering Fulham Wing and how this compares to other Guy’s and St Thomas’ NHS Foundation Trust sites. The proximity to busy Fulham Road as well as queuing ambulances are likely to contribute to poor air quality in this area.",300.0,fully charged,99.0,4-excellent,OK,healthy,A58MYYZG,2022-07-26T17:09:01.557Z,,2023-11-15T10:25:25.503Z,0,5,15.320762634277344,0,4.1553239822387695,4,31,1,0,0,0,24.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,South East London CCG,Solar,Y,"Deployed, Guy's and St Thomas' NHS Foundation Trust, Kensington and Chelsea, Solar300, V2",SE London Hospitals,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0333,poplar walk - col3,51.37777328491211,-0.10172860324382782,,Roadside,4.199999809265137,1.5,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,300.0,fully charged,98.0,4-excellent,OK,healthy,A0VPQ6ZQ,2022-06-18T10:36:08.630Z,,2023-11-14T15:03:54.337Z,0,6,15.15584659576416,0,4.105106830596924,4,31,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Mains,Y,"Construction, Croydon, Deployed, Mains300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0334,scarbrook road - col 6,51.371246337890625,-0.101631298661232,,Roadside,3.299999952316284,0.33000001311302185,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,300.0,fully charged,98.0,4-excellent,OK,healthy,AF8SDT8G,2022-06-18T10:11:20.603Z,,2023-11-14T16:09:31.197Z,0,10,15.190479278564453,0,4.099142551422119,4,31,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Mains,Y,"Construction, Croydon, Deployed, Mains300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0335,cherry orchard road - col13,51.37796401977539,-0.09113559871912003,,Roadside,4.0,0.75,,0,,Morello is high profile development.  The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.  In addition we have a pit lane which reduces its capacity ,300.0,fully charged,99.0,4-excellent,OK,healthy,ALJGMDHK,2022-06-18T04:27:35.987Z,,2023-11-14T16:50:28.150Z,0,12,15.211917877197266,0,4.114534854888916,4,31,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Mains,Y,"Construction, Croydon, Deployed, Mains300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0336,dingwall road - col5,51.37567138671875,-0.0946659967303276,,Roadside,3.4000000953674316,1.899999976158142,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.  In addition we have a pit lane which reduces its capacity ,300.0,fully charged,99.0,4-excellent,OK,healthy,ALYLPH6X,2022-06-18T08:20:59.420Z,,2023-11-14T16:52:08.933Z,0,5,15.108020782470703,0,4.1122260093688965,4,31,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Mains,Y,"Construction, Croydon, Deployed, Mains300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0337,college road - col10,51.373992919921875,-0.09363040328025818,,Roadside,3.299999952316284,0.75,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,300.0,fully charged,99.0,4-excellent,OK,healthy,ANB427YP,2022-06-18T07:21:20.310Z,,2023-11-14T17:02:45.397Z,0,3,15.241602897644043,0,4.145126819610596,4,28,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Mains,Y,"Construction, Croydon, Deployed, Mains300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0338,cherry orchard road - col6,51.37644577026367,-0.09135980159044266,,Roadside,5.099999904632568,0.550000011920929,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,300.0,charging,93.0,4-excellent,OK,healthy,AXCK5M62,2022-06-18T05:44:57.320Z,,2023-11-14T17:45:35.423Z,0,2,2.155461549758911,0,3.9313671588897705,7,31,1,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Solar,Y,"Construction, Croydon, Deployed, Solar300, South London Partnership, V2",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0339,walpole road -col4,51.3754768371582,-0.09683670103549957,,Roadside,4.050000190734863,0.4480000138282776,,0,,The road has to deliver a high demand usage by peds / cyclists / private vehicles /public transport.  Construction traffic has added to this.,4800.0,discharging normally,22.0,4-excellent,OK,healthy,ATFPWVMP,2022-10-04T07:45:15.057Z,,2023-11-14T17:22:21.147Z,0,2,0.03463251143693924,0,3.4005277156829834,7,28,16,0,0,0,,,,,,,,,,,,,,1,SLP -Croydon Construction,Solar,Y,"Construction, Croydon, Deployed, Solar300, South London Partnership, V2, with Host ",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0340,valley road surgery,51.42863845825195,-0.11928755789995193,,Roadside,3.0,5.0,,0,,,1200.0,charging,93.0,4-excellent,OK,healthy,A9449MRR,2022-10-26T13:05:00.000Z,,2023-11-15T10:41:28.410Z,0,8,15.282832145690918,0,3.900197982788086,2,28,4,0,0,0,,,,,,,,,,,,,,1,South East London CCG,Solar,Y,"Deployed, Lambeth, Primary Care, Replacement, Solar300, V2",NHS SE London CCG,NHS SE London CCG,Nov 15 2023 11:00AM
CLDP0342,white city community centre,51.51191329956055,-0.23329214751720428,,Roadside,2.4000000953674316,7.75,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/c7380c911989133d9e058c253228bee7446e2ce0534a061c86b399e4a1ed84b4.jpg,,300.0,charging,98.0,4-excellent,OK,healthy,AH1RL98J,2022-10-06T12:00:00.000Z,,2023-11-15T11:16:29.633Z,0,6,22.539167404174805,0,4.105106830596924,2,31,1,0,0,0,13.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,Wellhome,Solar,Y,"Deployed, Hammersmith and Fulham, Replacement, Solar300, V2, Wellhome",,,Nov 15 2023 11:00AM
CLDP0343,old oak community centre,51.51858139038086,-0.24317145347595215,,Roadside,2.799999952316284,38.0,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/7c41cdbdbdb864eb2b6db6a84661f161857afabb15fc6045c63ee7682d46185f.jpg,,300.0,charging,98.0,4-excellent,OK,healthy,AT0VGXQK,2022-09-22T00:00:00.000Z,,2023-11-15T09:25:40.603Z,0,6,22.15985870361328,0,4.084712028503418,2,30,1,0,0,0,,,,,,,,,,,,,,1,Wellhome,Solar,Y,"Deployed, Hammersmith and Fulham, Solar300, V2, Wellhome",,,Nov 15 2023 11:00AM
